,Project_Name,Site_Year_Code,Habitat,Taxa_lvl1,Taxa_lvl2,Taxa_lvl3,Taxa_lvl4,Taxa_lvl5,Resource_Code,Resource_Name,Sampled_households,Est_Num_Community_Households,Sampled_Population,Est_Comm_Population,Most_Rep_Year,Conversion_Units_To_Pounds,Resource_Harvest_Units,Percent_Using,Percent_Attempting_to_Harvest,Percent_Harvesting,Percent_Receiving,Percent_Giving,Reported_Pounds_Harvested,Estimated_Total_Pounds_Harvested,Lower_Pounds_Harvested,Upper_Pounds_Harvested,Mean_Pounds_Per_Household,Percapita_Pounds_Harvested,Number_Of_Resource_Harvested,Estimated_Amount_Harvested,Percent_Of_Total_Harvest,Mean_Grams_Per_Capita_Use,Mean_Pounds_Per_Capita_Use,Mean_Grams_Percapita_Harvest
5545,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Marine,Marine Invertebrates,Marine Invertebrates,Crab,King Crab,Red King Crab,501008080,Red King Crab,48,119,134,332.2,Yes,5.38,Ind.,0.438,0.146,0.146,0.417,0.20799999,1046.9,2595.4,1046.9,4796.299,21.8,7.8,194.6,482.4,0.015,22.2,17.9,9.7
5546,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Crab,King Crab,Unknown King Crab,501008990,Unknown King Crab,51,131,155,398.1,No,5.3,Ind.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5547,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Crab,Tanner Crab,"Tanner Crab, Bairdi",501012020,"Tanner Crab, Bairdi",51,131,155,398.1,No,1.65,Ind.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5548,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Crab,Unknown Crab,Unknown Crab,501099000,Unknown Crab,51,131,155,398.1,No,1.84,Ind.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5549,Prince of Wales 1997/1998,Hydaburg_1997,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Geoduck Clam,Geoduck Clam,501200000,Geoducks,51,131,155,398.1,No,2.64,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5550,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Geoduck Clam,Geoduck Clam,501200000,Geoducks,48,119,134,332.2,Yes,3,Gal.,0.042,0,0,0.042,0,0,0,NA,NA,0,0,0,0,0,0,0,0
5551,Prince of Wales 1997/1998,Hydaburg_1997,Nearshore,Marine Invertebrates,Marine Invertebrates,Mussel,Unknown Mussel,Unknown Mussel,502099000,Unknown Mussels,51,131,155,398.1,No,1.5,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5552,Tongass Resource Use Cooperative Study 1987,Hydaburg_1987,Marine,Marine Invertebrates,Marine Invertebrates,Octopus,Octopus,Octopus,502200000,Octopus,35,110,129,379.1,No,6.4,Ind.,0.118999995,NA,0.103999995,0.015,0.06,NA,334,115,554,3.04,0.88,NA,52,2.62E-05,9.189806,7.394958,1.0935868
5553,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Octopus,Octopus,Octopus,502200000,Octopus,51,131,155,398.1,No,6.4,Ind.,0.078,0.078,0.078,0.02,0.039,236.8,608,24,1192,4.64,1.51,37,95,3.93E-05,24.057636,19.358974,1.8764956
5554,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Marine,Marine Invertebrates,Marine Invertebrates,Octopus,Octopus,Octopus,502200000,Octopus,48,119,134,332.2,Yes,1,lb.,0.16700001,0.125,0.125,0.083000004,0.083000004,216.6,537,216.6,1010.097,4.5,1.6,216.6,537,0.003,12.1,9.7,2
5555,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Oyster,Oyster,Oyster,502400000,Oyster,51,131,155,398.1,No,0,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5556,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Scallop,Weathervane Scallop,Weathervane Scallop,502602000,Weathervane Scallops,51,131,155,398.1,No,1.65,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5557,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Marine,Marine Invertebrates,Marine Invertebrates,Scallop,Weathervane Scallop,Weathervane Scallop,502602000,Weathervane Scallops,48,119,134,332.2,Yes,1.65,Gal.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
5558,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Scallop,Rock Scallops,Rock Scallops,502604000,Rock Scallops,51,131,155,398.1,No,1.63,Gal.,0.157,0.157,0.157,0.02,0.078,77.43,199,48,350,1.52,0.49,47.5,122,1.28E-05,3.878529,3.1210191,0.60892904
5559,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Marine,Marine Invertebrates,Marine Invertebrates,Scallop,Rock Scallops,Rock Scallops,502604000,Rock Scallops,48,119,134,332.2,Yes,1.63,Gal.,0.125,0.083000004,0.083000004,0.063,0.042,41.9,106.2,41.9,261.9954,0.9,0.3,25.7,65.1,0.001,3.2,2.6,0.4
5560,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Scallop,Unknown Scallop,Unknown Scallop,502699000,Unknown Scallops,51,131,155,398.1,No,1.64,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5561,Prince of Wales 1997/1998,Hydaburg_1997,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Cucumber,Yein Sea Cucumber,Yein Sea Cucumber,503004000,Yein Sea Cucumber,51,131,155,398.1,No,8,Gal.,0.19600001,0.118,0.118,0.098000005,0.098000005,1112,2856,-400,6113,21.8,7.08,139,357,0.000184408,44.889812,36.122448,8.798403
5562,Prince of Wales 1997/1998,Hydaburg_1997,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Cucumber,Unknown Sea Cucumber,Unknown Sea Cucumber,503099000,Unknown Sea Cucumber,51,131,155,398.1,No,8,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5563,Prince of Wales 1997/1998,Hydaburg_1997,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Urchin,Green Sea Urchin,Green Sea Urchin,503202000,Green Sea Urchin,51,131,155,398.1,No,1.7,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5564,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Urchin,Green Sea Urchin,Green Sea Urchin,503202000,Green Sea Urchin,48,119,134,332.2,Yes,2,Gal.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
5565,Prince of Wales 1997/1998,Hydaburg_1997,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Urchin,Red Sea Urchin,Red Sea Urchin,503204000,Red Sea Urchin,51,131,155,398.1,No,1.7,Gal.,0.02,0.02,0.02,0,0,0.85,2,-1,6,0.02,0.01,0.5,1,1.29E-07,0.6213561,0.5,0.012427123
5566,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Urchin,Red Sea Urchin,Red Sea Urchin,503204000,Red Sea Urchin,48,119,134,332.2,Yes,1.7,Gal.,0.063,0.063,0.063,0,0.042,64.4,159.7,64.4,314.76868,1.3,0.5,37.9,93.9,0.001,9.6,7.7,0.6
5567,Prince of Wales 1997/1998,Hydaburg_1997,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Urchin,Unknown Sea Urchin,Unknown Sea Urchin,503299000,Unknown Sea Urchin,51,131,155,398.1,No,0,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5568,Tongass Resource Use Cooperative Study 1987,Hydaburg_1987,Marine,Marine Invertebrates,Marine Invertebrates,Shrimp,Shrimp,Shrimp,503400000,Shrimp,35,110,129,379.1,No,1,lb.,0.612,NA,0.134,0.582,0.088999994,NA,996,418,1575,9.056,2.63,NA,996,7.81E-05,5.340414,4.2973857,3.2683337
5569,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Shrimp,Shrimp,Shrimp,503400000,Shrimp,51,131,155,398.1,No,8,Gal.,0.88199997,0.275,0.275,0.804,0.353,6004,15422,6481,24363,117.73,38.24,750.5,1928,0.000995777,53.87905,43.356014,47.52132
5570,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Marine,Marine Invertebrates,Marine Invertebrates,Shrimp,Shrimp,Shrimp,503400000,Shrimp,48,119,134,332.2,Yes,2,Gal.,0.792,0.354,0.354,0.688,0.52099997,4634,11719.7,5695.7744,17743.625,98.5,35.3,2317,5859.9,0.066,55.4,44.6,43.8
5571,Prince of Wales 1997/1998,Hydaburg_1997,Nearshore,Marine Invertebrates,Marine Invertebrates,Starfish,Starfish,Starfish,503700000,Starfish,51,131,155,398.1,No,0,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5572,Prince of Wales 1997/1998,Hydaburg_1997,Marine,Marine Invertebrates,Marine Invertebrates,Squid,Squid,Squid,503800000,Squid,51,131,155,398.1,No,8,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5573,Index Communities Year 2 (Southeast AK),Hydaburg_2012,Marine,Marine Invertebrates,Marine Invertebrates,Squid,Squid,Squid,503800000,Squid,48,119,134,332.2,Yes,8,Gal.,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
5574,Tongass Resource Use Cooperative Study 1987,Hydaburg_1987,Marine,Marine Invertebrates,Marine Invertebrates,Unknown Marine Invertebrates,Unknown Marine Invertebrates,Unknown Marine Invertebrates,509900000,Unknown Marine Invertebrates,35,110,129,379.1,No,1,lb.,0.075,NA,0.075,0,0.015,NA,46,1,90,0.416,0.12,NA,46,3.61E-06,1.9883397,1.5999999,0.14912547
5575,Tongass Resource Use Cooperative Study 1987,Hyder_1987,Nearshore,Marine Invertebrates,Marine Invertebrates,Abalone,Abalone,Abalone,500200000,Abalone,33,39,66,77.9,Yes,1,lb.,0.061,NA,0.03,0.061,0,30,35,8,62,0.909,0.45,30,35,1.30E-05,9.16755,7.377049,0.55922055
5576,Tongass Resource Use Cooperative Study 1987,Hyder_1987,Nearshore,Marine Invertebrates,Marine Invertebrates,Crab,Dungeness Crab,Dungeness Crab,501004000,Dungeness Crab,33,39,66,77.9,Yes,1.32,Ind.,0.758,NA,0.455,0.515,0.21200001,2686.2,3175,1954,4396,81.4,40.77,2035,2405,0.001180736,66.84087,53.786278,50.665382
5577,Tongass Resource Use Cooperative Study 1987,Hyder_1987,Marine,Marine Invertebrates,Marine Invertebrates,Octopus,Octopus,Octopus,502200000,Octopus,33,39,66,77.9,Yes,6.4,Ind.,0.091000006,NA,0.061,0.061,0.03,25.6,30,12,48,0.776,0.39,4,5,1.12E-05,5.3259096,4.285714,0.4846578
5578,Tongass Resource Use Cooperative Study 1987,Hyder_1987,Marine,Marine Invertebrates,Marine Invertebrates,Shrimp,Shrimp,Shrimp,503400000,Shrimp,33,39,66,77.9,Yes,1,lb.,0.69699997,NA,0.455,0.303,0.12100001,702,830,461,1199,21.273,10.66,702,830,0.000308665,19.00619,15.294118,13.2473135
5579,Tongass Resource Use Cooperative Study 1987,Hyder_1987,Marine,Marine Invertebrates,Marine Invertebrates,Unknown Marine Invertebrates,Unknown Marine Invertebrates,Unknown Marine Invertebrates,509900000,Unknown Marine Invertebrates,33,39,66,77.9,Yes,1,lb.,0.061,NA,0.061,0,0.03,40,47,22,72,1.212,0.6,40,47,1.75E-05,12.223401,9.836066,0.7456274
5580,Tongass Resource Use Cooperative Study 1987,Kake_1987,Nearshore,Marine Invertebrates,Marine Invertebrates,Abalone,Abalone,Abalone,500200000,Abalone,52,193,192,642,No,NA,NA,0.036,NA,0,0.036,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
5581,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Abalone,Abalone,Abalone,500200000,Abalone,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5582,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Chiton,Red (large) Chiton,Red (large) Chiton,500404000,Red (large) Chitons,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5583,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Chiton,Black (small) Chiton,Black (small) Chiton,500408000,Black (small) Chitons,73,249,219,747,Yes,7.5,Gal.,0.56200004,0.301,0.288,0.301,0.192,1072.5,3658,1393,5923,14.69,4.9,143,488,0.000273405,10.835036,8.718862,6.0892906
5584,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Butter Clam,Butter Clam,500602000,Butter Clams,73,249,219,747,Yes,4.45,Gal.,0.192,0.096,0.096,0.096,0.081999995,1717.7,5859,-957,12675,23.53,7.84,386,1317,0.000437912,50.744087,40.833332,9.742865
5585,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Horse Clam,Horse Clam,500606000,Horse Clams (Gaper),73,249,219,747,Yes,4.45,Gal.,0.027,0.014,0.014,0.014,0.014,17.8,61,-41,162,0.24,0.08,4,14,4.56E-06,3.6821105,2.9629629,0.099416986
5586,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Pacific Littleneck Clam,Pacific Littleneck Clam,500608000,Pacific Littleneck Clams (Steamers),73,249,219,747,Yes,3.11,Gal.,0.24700001,0.137,0.137,0.11,0.055,466.5,1591,-203,3386,6.39,2.13,150,512,0.000118914,10.716507,8.623482,2.6469774
5587,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Razor Clam,Razor Clam,500612000,Razor Clams,73,249,219,747,Yes,3.7,Gal.,0.040999997,0.027,0.027,0.027,0.014,7.4,25,-4,55,0.1,0.03,2,7,1.87E-06,0.9093017,0.73170733,0.037281368
5588,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Unknown Clam,Unknown Clam,500699000,Unknown Clams,73,249,219,747,Yes,NA,NA,0.081999995,0.014,0,0.081999995,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5589,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Cockle,Basket Cockle,Basket Cockle,500802000,Basket Cockles,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5590,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Cockle,Heart Cockle,Heart Cockle,500804000,Heart Cockles,73,249,219,747,Yes,3.11,Gal.,0.081999995,0.040999997,0.040999997,0.040999997,0.027,49.76,170,-48,388,0.68,0.23,16,55,1.27E-05,3.4856567,2.8048782,0.28582385
5591,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Cockle,Unknown Cockle,Unknown Cockle,500899000,Unknown Cockles,73,249,219,747,Yes,3.11,Gal.,0.17799999,0.068,0.068,0.11,0.014,180.38,615,-277,1507,2.47,0.82,58,198,4.60E-05,5.724855,4.606742,1.0190241
5592,Southeast Timber 1985/1986,Kake_1985,Nearshore,Marine Invertebrates,Marine Invertebrates,Crab,Dungeness Crab,Dungeness Crab,501004000,Dungeness Crab,70,171,256,625.4,No,2.5,Ind.,0.614,0.271,0.271,NA,NA,1860,4543,2469,6617,26.57,7.26,744,1817,0.000333961,14.69396,11.824104,9.022092
5593,Tongass Resource Use Cooperative Study 1987,Kake_1987,Nearshore,Marine Invertebrates,Marine Invertebrates,Crab,Dungeness Crab,Dungeness Crab,501004000,Dungeness Crab,52,193,192,642,No,1.32,Ind.,0.739,NA,0.138,0.68,0.038,NA,1907,865,2949,9.903,2.97,NA,1445,0.000182416,4.994392,4.0189443,3.6908557
5594,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Crab,Dungeness Crab,Dungeness Crab,501004000,Dungeness Crab,73,249,219,747,Yes,1.32,Ind.,0.71199995,0.219,0.219,0.548,0.137,582.12,1986,1001,2970,7.97,2.66,441,1504,0.000148437,4.642718,3.7359552,3.305615
5595,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Crab,King Crab,Blue King Crab,501008020,Blue King Crab,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5596,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Crab,King Crab,Brown King Crab,501008040,Brown King Crab,73,249,219,747,Yes,NA,NA,0.055,0,0,0.055,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5597,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Crab,King Crab,Red King Crab,501008080,Red King Crab,73,249,219,747,Yes,5.38,Ind.,0.096,0.027,0.027,0.081999995,0.027,172.16,587,-126,1300,2.36,0.79,32,109,4.39E-05,10.226487,8.229167,0.98174274
5598,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Crab,King Crab,Unknown King Crab,501008990,Unknown King Crab,73,249,219,747,Yes,NA,NA,0.055,0,0,0.055,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5599,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Crab,Tanner Crab,Unknown Tanner Crab,501012990,Unknown Tanner Crab,73,249,219,747,Yes,1.65,Ind.,0.16399999,0.040999997,0.040999997,0.123,0.014,31.35,107,-22,236,0.43,0.14,19,65,8.00E-06,1.060852,0.85365856,0.17397973
5600,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Crab,Unknown Crab,Unknown Crab,501099000,Unknown Crab,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5601,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Geoduck Clam,Geoduck Clam,501200000,Geoducks,73,249,219,747,Yes,NA,NA,0.027,0,0,0.027,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5602,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Mussel,Blue Mussel,Blue Mussel,502002000,Blue Mussels,73,249,219,747,Yes,1.5,Gal.,0.027,0.014,0.014,0.014,0,0.75,3,-2,7,0.01,0,0.5,2,2.24E-07,NA,NA,NA
5603,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Mussel,Unknown Mussel,Unknown Mussel,502099000,Unknown Mussels,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5604,Southeast Timber 1985/1986,Kake_1985,Marine,Marine Invertebrates,Marine Invertebrates,Octopus,Octopus,Octopus,502200000,Octopus,70,171,256,625.4,No,10,Ind.,0.11399999,NA,0.1,NA,NA,280,684,156,1212,4,1.09,28,68,5.03E-05,11.882074,9.561404,1.3545564
5605,Tongass Resource Use Cooperative Study 1987,Kake_1987,Marine,Marine Invertebrates,Marine Invertebrates,Octopus,Octopus,Octopus,502200000,Octopus,52,193,192,642,No,6.4,Ind.,0.108,NA,0.08,0.056999996,0.044,NA,601,195,1006,3.119,0.94,NA,94,5.75E-05,10.816199,8.703704,1.1681496
5606,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Octopus,Octopus,Octopus,502200000,Octopus,73,249,219,747,Yes,6.4,Ind.,0.15100001,0.040999997,0.040999997,0.11,0.014,32,109,-11,229,0.44,0.15,5,17,8.15E-06,1.2344824,0.9933775,0.18640685
5607,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Scallop,Weathervane Scallop,Weathervane Scallop,502602000,Weathervane Scallops,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5608,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Scallop,Rock Scallops,Rock Scallops,502604000,Rock Scallops,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5609,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Scallop,Unknown Scallop,Unknown Scallop,502699000,Unknown Scallops,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5610,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Cucumber,Yein Sea Cucumber,Yein Sea Cucumber,503004000,Yein Sea Cucumber,73,249,219,747,Yes,8,Gal.,0.081999995,0.014,0.014,0.068,0.014,8,27,-18,73,0.11,0.04,1,3,2.02E-06,0.6062011,0.4878049,0.049708493
5611,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Cucumber,Unknown Sea Cucumber,Unknown Sea Cucumber,503099000,Unknown Sea Cucumber,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5612,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Urchin,Green Sea Urchin,Green Sea Urchin,503202000,Green Sea Urchin,73,249,219,747,Yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5613,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Urchin,Red Sea Urchin,Red Sea Urchin,503204000,Red Sea Urchin,73,249,219,747,Yes,NA,NA,0.040999997,0,0,0.040999997,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5614,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Sea Urchin,Unknown Sea Urchin,Unknown Sea Urchin,503299000,Unknown Sea Urchin,73,249,219,747,Yes,NA,NA,0.014,0,0,0.014,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5615,Southeast Timber 1985/1986,Kake_1985,Marine,Marine Invertebrates,Marine Invertebrates,Shrimp,Shrimp,Shrimp,503400000,Shrimp,70,171,256,625.4,No,1,lb.,0.129,NA,0.043,NA,NA,54,132,2,262,0.77,0.21,54,132,9.70E-06,2.02302,1.6279069,0.26096958
5616,Tongass Resource Use Cooperative Study 1987,Kake_1987,Marine,Marine Invertebrates,Marine Invertebrates,Shrimp,Shrimp,Shrimp,503400000,Shrimp,52,193,192,642,No,NA,NA,0.093,NA,0,0.093,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
5617,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Shrimp,Shrimp,Shrimp,503400000,Shrimp,73,249,219,747,Yes,8,Gal.,0.52099997,0.055,0.055,0.466,0.040999997,456,1555,87,3024,6.25,2.08,57,194,0.000116223,4.9613085,3.9923224,2.5848415
5618,Southeast Harvest Update 1996,Kake_1996,Nearshore,Marine Invertebrates,Marine Invertebrates,Starfish,Starfish,Starfish,503700000,Starfish,73,249,219,747,Yes,0,Gal.,0.040999997,0.040999997,0.040999997,0,0.014,0,0,0,0,0,0,12,41,0,NA,NA,NA
5619,Southeast Harvest Update 1996,Kake_1996,Marine,Marine Invertebrates,Marine Invertebrates,Squid,Squid,Squid,503800000,Squid,73,249,219,747,Yes,8,Gal.,0.014,0.014,0.014,0,0,8,27,-18,73,0.11,0.04,1,3,2.02E-06,3.5506067,2.857143,0.049708493
5620,Tongass Resource Use Cooperative Study 1987,Kake_1987,Marine,Marine Invertebrates,Marine Invertebrates,Unknown Marine Invertebrates,Unknown Marine Invertebrates,Unknown Marine Invertebrates,509900000,Unknown Marine Invertebrates,52,193,192,642,No,NA,NA,0.029000001,NA,0,0.029000001,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA
5621,Tongass Resource Use Cooperative Study 1987,Kasaan_1987,Nearshore,Marine Invertebrates,Marine Invertebrates,Abalone,Abalone,Abalone,500200000,Abalone,14,14,40,40,No,1,lb.,0.286,NA,0.143,0.143,0.071,22,22,22,22,1.571,0.55,22,22,3.03E-05,2.3898313,1.923077,0.68349177
5622,Prince of Wales 1998/1999,Kasaan_1998,Nearshore,Marine Invertebrates,Marine Invertebrates,Abalone,Abalone,Abalone,500200000,Abalone,14,18,34,43.7,Yes,2.1,Gal.,0.071,0.071,0.071,0,0,4.2,5,0,11,0.3,0.12,2,3,2.53E-06,2.100359,1.6901408,0.14912547
5623,Prince of Wales 1998/1999,Kasaan_1998,Nearshore,Marine Invertebrates,Marine Invertebrates,Chiton,Red (large) Chiton,Red (large) Chiton,500404000,Red (large) Chitons,14,18,34,43.7,Yes,3,Gal.,0.143,0.071,0.071,0.071,0,9,12,0,23,0.64,0.26,3,4,6.07E-06,2.259477,1.8181818,0.3231052
5624,Prince of Wales 1998/1999,Kasaan_1998,Nearshore,Marine Invertebrates,Marine Invertebrates,Chiton,Black (small) Chiton,Black (small) Chiton,500408000,Black (small) Chitons,14,18,34,43.7,Yes,7.5,Gal.,0.42900002,0.286,0.286,0.214,0.143,127.5,164,86,242,9.11,3.75,17,22,8.30E-05,10.862869,8.741259,4.660171
5625,Prince of Wales 1998/1999,Kasaan_1998,Nearshore,Marine Invertebrates,Marine Invertebrates,Chiton,Unknown Chiton,Unknown Chiton,500499000,Unknown Chitons,14,18,34,43.7,Yes,6.51,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
5626,Prince of Wales 1998/1999,Kasaan_1998,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Butter Clam,Butter Clam,500602000,Butter Clams,14,18,34,43.7,Yes,4.45,Gal.,0.714,0.5,0.5,0.357,0.286,299.26,385,188,581,21.38,8.8,67.2,86,0.000194858,15.316342,12.32493,10.935868
5627,Prince of Wales 1998/1999,Kasaan_1998,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Horse Clam,Horse Clam,500606000,Horse Clams (Gaper),14,18,34,43.7,Yes,4.45,Gal.,0.286,0.214,0.214,0.143,0.143,48.95,63,24,102,3.5,1.44,11,14,3.19E-05,6.2570133,5.034965,1.7895058
5628,Prince of Wales 1998/1999,Kasaan_1998,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Pacific Littleneck Clam,Pacific Littleneck Clam,500608000,Pacific Littleneck Clams (Steamers),14,18,34,43.7,Yes,3.11,Gal.,0.357,0.286,0.286,0.214,0.143,40.43,52,27,77,2.89,1.19,13,17,2.63E-05,4.1423745,3.3333335,1.4788277
5629,Prince of Wales 1998/1999,Kasaan_1998,Nearshore,Marine Invertebrates,Marine Invertebrates,Clam,Razor Clam,Razor Clam,500612000,Razor Clams,14,18,34,43.7,Yes,3.7,Gal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
